Cells,FOM (k-cell-steps/sec),Ranks,Ranks/Domain,Steps,Time (sec),MaxRSS (GiB),Try,Size,File
4116000,6751.54,112,14,1263,769.973,,3,70,runs--ultima01/run-20240303_163309_862041/try-03/output-srun-20240303_163309_862041-3.log
4116000,6754.44,56,7,1192,726.378,,1,70,runs--ultima01/run-20240303_163306_862028/try-01/output-srun-20240303_163306_862028-1.log
4116000,6756.87,56,7,1192,726.116,,4,70,runs--ultima01/run-20240303_163312_862058/try-04/output-srun-20240303_163312_862058-4.log
4116000,6757.1,56,7,1192,726.092,,3,70,runs--ultima01/run-20240303_163312_862058/try-03/output-srun-20240303_163312_862058-3.log
4116000,6759.58,56,7,1192,725.825,,4,70,runs--ultima01/run-20240303_163306_862028/try-04/output-srun-20240303_163306_862028-4.log
4116000,6760.25,56,7,1192,725.753,,3,70,runs--ultima01/run-20240303_163306_862028/try-03/output-srun-20240303_163306_862028-3.log
4116000,6772.5,56,7,1192,724.44,,1,70,runs--ultima01/run-20240303_203952_862118/try-01/output-srun-20240303_203952_862118-1.log
4116000,6774.93,56,7,1192,724.181,,5,70,runs--ultima01/run-20240303_163306_862028/try-05/output-srun-20240303_163306_862028-5.log
4116000,6775.44,56,7,1192,724.125,,6,70,runs--ultima01/run-20240303_163312_862058/try-06/output-srun-20240303_163312_862058-6.log
4116000,6777.05,56,7,1192,723.954,,6,70,runs--ultima01/run-20240303_184206_862088/try-06/output-srun-20240303_184206_862088-6.log
4116000,6779.4,56,7,1192,723.703,,2,70,runs--ultima01/run-20240303_163312_862058/try-02/output-srun-20240303_163312_862058-2.log
4116000,6779.74,56,7,1192,723.666,,2,70,runs--ultima01/run-20240303_203952_862118/try-02/output-srun-20240303_203952_862118-2.log
4116000,6782.38,56,7,1192,723.385,,7,70,runs--ultima01/run-20240303_163306_862028/try-07/output-srun-20240303_163306_862028-7.log
4116000,6785.85,56,7,1192,723.015,,1,70,runs--ultima01/run-20240303_184206_862088/try-01/output-srun-20240303_184206_862088-1.log
4116000,6788.57,56,7,1192,722.726,,1,70,runs--ultima01/run-20240303_163312_862058/try-01/output-srun-20240303_163312_862058-1.log
4116000,6792.83,56,7,1192,722.272,,0,70,runs--ultima01/run-20240303_163312_862058/try-00/output-srun-20240303_163312_862058-0.log
4116000,6793.43,56,7,1192,722.209,,2,70,runs--ultima01/run-20240303_163309_862043/try-02/output-srun-20240303_163309_862043-2.log
4116000,6794.31,56,7,1192,722.115,,3,70,runs--ultima01/run-20240303_203952_862118/try-03/output-srun-20240303_203952_862118-3.log
4116000,6797.17,56,7,1192,721.811,,5,70,runs--ultima01/run-20240303_163312_862058/try-05/output-srun-20240303_163312_862058-5.log
4116000,6800.74,56,7,1192,721.432,,6,70,runs--ultima01/run-20240303_203952_862118/try-06/output-srun-20240303_203952_862118-6.log
4116000,6813.67,56,7,1192,720.064,,0,70,runs--ultima01/run-20240303_183830_862073/try-00/output-srun-20240303_183830_862073-0.log
4116000,6815.77,56,7,1192,719.841,,4,70,runs--ultima01/run-20240303_203952_862118/try-04/output-srun-20240303_203952_862118-4.log
4116000,6816.82,56,7,1192,719.73,,7,70,runs--ultima01/run-20240303_163312_862058/try-07/output-srun-20240303_163312_862058-7.log
4116000,6818.23,56,7,1192,719.582,,7,70,runs--ultima01/run-20240303_203952_862118/try-07/output-srun-20240303_203952_862118-7.log
4116000,6821.89,56,7,1192,719.195,,0,70,runs--ultima01/run-20240303_203952_862118/try-00/output-srun-20240303_203952_862118-0.log
4116000,6824.01,56,7,1192,718.972,,5,70,runs--ultima01/run-20240303_184206_862088/try-05/output-srun-20240303_184206_862088-5.log
4116000,6826.7,56,7,1192,718.688,,3,70,runs--ultima01/run-20240303_185601_862103/try-03/output-srun-20240303_185601_862103-3.log
4116000,6831.48,56,7,1192,718.185,,2,70,runs--ultima01/run-20240303_183830_862073/try-02/output-srun-20240303_183830_862073-2.log
4116000,6835.09,56,7,1192,717.806,,5,70,runs--ultima01/run-20240303_185601_862103/try-05/output-srun-20240303_185601_862103-5.log
4116000,6835.82,56,7,1192,717.73,,4,70,runs--ultima01/run-20240303_184206_862088/try-04/output-srun-20240303_184206_862088-4.log
4116000,6837.71,56,7,1192,717.531,,0,70,runs--ultima01/run-20240303_163309_862043/try-00/output-srun-20240303_163309_862043-0.log
4116000,6839.59,56,7,1192,717.335,,0,70,runs--ultima01/run-20240303_184206_862088/try-00/output-srun-20240303_184206_862088-0.log
4116000,6840.73,56,7,1192,717.215,,2,70,runs--ultima01/run-20240303_184206_862088/try-02/output-srun-20240303_184206_862088-2.log
4116000,6840.76,56,7,1192,717.211,,7,70,runs--ultima01/run-20240303_184206_862088/try-07/output-srun-20240303_184206_862088-7.log
4116000,6847.62,56,7,1192,716.493,,3,70,runs--ultima01/run-20240303_184206_862088/try-03/output-srun-20240303_184206_862088-3.log
4116000,6849.25,56,7,1192,716.322,,6,70,runs--ultima01/run-20240303_185601_862103/try-06/output-srun-20240303_185601_862103-6.log
4116000,6853.26,56,7,1192,715.903,,3,70,runs--ultima01/run-20240303_163309_862043/try-03/output-srun-20240303_163309_862043-3.log
4116000,6856.2,56,7,1192,715.596,,1,70,runs--ultima01/run-20240303_163309_862043/try-01/output-srun-20240303_163309_862043-1.log
4116000,6863.77,56,7,1192,714.808,,5,70,runs--ultima01/run-20240303_163309_862043/try-05/output-srun-20240303_163309_862043-5.log
4116000,6866.05,56,7,1192,714.569,,4,70,runs--ultima01/run-20240303_163309_862043/try-04/output-srun-20240303_163309_862043-4.log
4116000,6869.73,56,7,1192,714.187,,6,70,runs--ultima01/run-20240303_183830_862073/try-06/output-srun-20240303_183830_862073-6.log
4116000,6879.37,56,7,1192,713.186,,7,70,runs--ultima01/run-20240303_185601_862103/try-07/output-srun-20240303_185601_862103-7.log
4116000,6881.34,56,7,1192,712.982,,0,70,runs--ultima01/run-20240303_185601_862103/try-00/output-srun-20240303_185601_862103-0.log
4116000,6881.73,56,7,1192,712.942,,2,70,runs--ultima01/run-20240303_185601_862103/try-02/output-srun-20240303_185601_862103-2.log
4116000,6885.7,56,7,1192,712.531,,7,70,runs--ultima01/run-20240303_163309_862043/try-07/output-srun-20240303_163309_862043-7.log
4116000,6888.11,56,7,1192,712.281,,5,70,runs--ultima01/run-20240303_183830_862073/try-05/output-srun-20240303_183830_862073-5.log
4116000,6889.29,56,7,1192,712.159,,7,70,runs--ultima01/run-20240303_183830_862073/try-07/output-srun-20240303_183830_862073-7.log
4116000,6893.24,56,7,1192,711.751,,3,70,runs--ultima01/run-20240303_183830_862073/try-03/output-srun-20240303_183830_862073-3.log
4116000,6896.29,56,7,1192,711.436,,6,70,runs--ultima01/run-20240303_163309_862043/try-06/output-srun-20240303_163309_862043-6.log
4116000,6897.0,56,7,1192,711.364,,0,70,runs--ultima01/run-20240303_163303_862013/try-00/output-srun-20240303_163303_862013-0.log
4116000,6897.52,56,7,1192,711.31,,1,70,runs--ultima01/run-20240303_185601_862103/try-01/output-srun-20240303_185601_862103-1.log
4116000,6899.96,56,7,1192,711.058,,3,70,runs--ultima01/run-20240303_163303_862013/try-03/output-srun-20240303_163303_862013-3.log
4116000,6904.23,56,7,1192,710.618,,2,70,runs--ultima01/run-20240303_163303_862013/try-02/output-srun-20240303_163303_862013-2.log
4116000,6905.59,56,7,1192,710.478,,7,70,runs--ultima01/run-20240303_163303_862013/try-07/output-srun-20240303_163303_862013-7.log
4116000,6911.36,56,7,1192,709.885,,0,70,runs--ultima01/run-20240303_204949_862136/try-00/output-srun-20240303_204949_862136-0.log
4116000,6915.62,56,7,1192,709.448,,4,70,runs--ultima01/run-20240303_185601_862103/try-04/output-srun-20240303_185601_862103-4.log
4116000,6917.76,56,7,1192,709.228,,1,70,runs--ultima01/run-20240303_163303_862013/try-01/output-srun-20240303_163303_862013-1.log
4116000,6921.3,56,7,1192,708.865,,5,70,runs--ultima01/run-20240303_163303_862013/try-05/output-srun-20240303_163303_862013-5.log
4116000,6921.25,56,7,1192,708.87,,4,70,runs--ultima01/run-20240303_183830_862073/try-04/output-srun-20240303_183830_862073-4.log
4116000,6925.98,56,7,1192,708.387,,6,70,runs--ultima01/run-20240303_163303_862013/try-06/output-srun-20240303_163303_862013-6.log
4116000,6926.86,56,7,1192,708.296,,4,70,runs--ultima01/run-20240303_163303_862013/try-04/output-srun-20240303_163303_862013-4.log
4116000,6947.34,56,7,1192,706.209,,1,70,runs--ultima01/run-20240303_183830_862073/try-01/output-srun-20240303_183830_862073-1.log
4116000,6979.82,88,11,1541,908.728,,3,70,runs--ultima01/run-20240303_184154_862087/try-03/output-srun-20240303_184154_862087-3.log
4116000,6985.36,88,11,1541,908.007,,4,70,runs--ultima01/run-20240303_184154_862087/try-04/output-srun-20240303_184154_862087-4.log
4116000,7000.42,88,11,1541,906.053,,1,70,runs--ultima01/run-20240303_184154_862087/try-01/output-srun-20240303_184154_862087-1.log
4116000,7121.97,88,11,1541,890.59,,7,70,runs--ultima01/run-20240303_184154_862087/try-07/output-srun-20240303_184154_862087-7.log
4116000,7187.93,88,11,1541,882.417,,5,70,runs--ultima01/run-20240303_184154_862087/try-05/output-srun-20240303_184154_862087-5.log
4116000,7259.11,88,11,1541,873.765,,6,70,runs--ultima01/run-20240303_184154_862087/try-06/output-srun-20240303_184154_862087-6.log
4116000,7371.13,88,11,1541,860.487,,0,70,runs--ultima01/run-20240303_184154_862087/try-00/output-srun-20240303_184154_862087-0.log
4116000,7453.0,88,11,1541,851.034,,2,70,runs--ultima01/run-20240303_184154_862087/try-02/output-srun-20240303_184154_862087-2.log
4116000,7580.83,88,11,1541,836.684,,7,70,runs--ultima01/run-20240303_163306_862027/try-07/output-srun-20240303_163306_862027-7.log
4116000,7591.64,112,14,1263,684.767,,5,70,runs--ultima01/run-20240303_163306_862026/try-05/output-srun-20240303_163306_862026-5.log
4116000,7714.5,112,14,1263,673.862,,1,70,runs--ultima01/run-20240303_183735_862071/try-01/output-srun-20240303_183735_862071-1.log
4116000,7730.87,112,14,1263,672.435,,6,70,runs--ultima01/run-20240303_183735_862071/try-06/output-srun-20240303_183735_862071-6.log
4116000,7750.04,112,14,1263,670.771,,7,70,runs--ultima01/run-20240303_163306_862026/try-07/output-srun-20240303_163306_862026-7.log
4116000,7756.88,112,14,1263,670.18,,3,70,runs--ultima01/run-20240303_163306_862026/try-03/output-srun-20240303_163306_862026-3.log
4116000,7760.95,112,14,1263,669.829,,5,70,runs--ultima01/run-20240303_183735_862071/try-05/output-srun-20240303_183735_862071-5.log
4116000,7765.81,112,14,1263,669.41,,4,70,runs--ultima01/run-20240303_183735_862071/try-04/output-srun-20240303_183735_862071-4.log
4116000,7770.95,112,14,1263,668.967,,7,70,runs--ultima01/run-20240303_183735_862071/try-07/output-srun-20240303_183735_862071-7.log
4116000,7780.32,112,14,1263,668.161,,6,70,runs--ultima01/run-20240303_163312_862056/try-06/output-srun-20240303_163312_862056-6.log
4116000,7802.06,112,14,1263,666.299,,4,70,runs--ultima01/run-20240303_163306_862026/try-04/output-srun-20240303_163306_862026-4.log
4116000,7812.16,112,14,1263,665.438,,7,70,runs--ultima01/run-20240303_163312_862056/try-07/output-srun-20240303_163312_862056-7.log
4116000,7884.23,112,14,1263,659.355,,4,70,runs--ultima01/run-20240303_163312_862056/try-04/output-srun-20240303_163312_862056-4.log
4116000,7906.49,112,14,1263,657.499,,6,70,runs--ultima01/run-20240303_163306_862026/try-06/output-srun-20240303_163306_862026-6.log
4116000,7914.87,112,14,1263,656.803,,3,70,runs--ultima01/run-20240303_183735_862071/try-03/output-srun-20240303_183735_862071-3.log
4116000,7917.14,112,14,1263,656.614,,2,70,runs--ultima01/run-20240303_163306_862026/try-02/output-srun-20240303_163306_862026-2.log
4116000,7927.98,112,14,1263,655.717,,0,70,runs--ultima01/run-20240303_163306_862026/try-00/output-srun-20240303_163306_862026-0.log
4116000,7948.76,112,14,1263,654.002,,1,70,runs--ultima01/run-20240303_163306_862026/try-01/output-srun-20240303_163306_862026-1.log
4116000,7960.03,112,14,1263,653.077,,0,70,runs--ultima01/run-20240303_204929_862134/try-00/output-srun-20240303_204929_862134-0.log
4116000,7988.64,112,14,1263,650.738,,3,70,runs--ultima01/run-20240303_163312_862056/try-03/output-srun-20240303_163312_862056-3.log
4116000,8019.5,112,14,1263,648.234,,2,70,runs--ultima01/run-20240303_183735_862071/try-02/output-srun-20240303_183735_862071-2.log
4116000,8020.91,112,14,1263,648.12,,0,70,runs--ultima01/run-20240303_183735_862071/try-00/output-srun-20240303_183735_862071-0.log
4116000,8150.78,112,14,1263,637.792,,2,70,runs--ultima01/run-20240303_163312_862056/try-02/output-srun-20240303_163312_862056-2.log
4116000,8183.61,112,14,1263,635.234,,5,70,runs--ultima01/run-20240303_163312_862056/try-05/output-srun-20240303_163312_862056-5.log
4116000,8333.34,112,14,1263,623.821,,1,70,runs--ultima01/run-20240303_163312_862056/try-01/output-srun-20240303_163312_862056-1.log
4116000,8423.6,112,14,1263,617.136,,0,70,runs--ultima01/run-20240303_163312_862056/try-00/output-srun-20240303_163312_862056-0.log
4116000,8509.55,88,11,1541,745.369,,5,70,runs--ultima01/run-20240303_203855_862117/try-05/output-srun-20240303_203855_862117-5.log
4116000,8514.8,88,11,1541,744.91,,6,70,runs--ultima01/run-20240303_203855_862117/try-06/output-srun-20240303_203855_862117-6.log
4116000,8522.77,88,11,1541,744.213,,2,70,runs--ultima01/run-20240303_203855_862117/try-02/output-srun-20240303_203855_862117-2.log
4116000,8544.25,88,11,1541,742.342,,3,70,runs--ultima01/run-20240303_203855_862117/try-03/output-srun-20240303_203855_862117-3.log
4116000,8546.11,88,11,1541,742.18,,0,70,runs--ultima01/run-20240303_204917_862135/try-00/output-srun-20240303_204917_862135-0.log
4116000,8554.21,88,11,1541,741.478,,4,70,runs--ultima01/run-20240303_203855_862117/try-04/output-srun-20240303_203855_862117-4.log
4116000,8555.61,88,11,1541,741.356,,0,70,runs--ultima01/run-20240303_203855_862117/try-00/output-srun-20240303_203855_862117-0.log
4116000,8557.37,88,11,1541,741.204,,7,70,runs--ultima01/run-20240303_203855_862117/try-07/output-srun-20240303_203855_862117-7.log
4116000,8570.43,88,11,1541,740.075,,2,70,runs--ultima01/run-20240303_185325_862102/try-02/output-srun-20240303_185325_862102-2.log
4116000,8572.62,88,11,1541,739.885,,0,70,runs--ultima01/run-20240303_185325_862102/try-00/output-srun-20240303_185325_862102-0.log
4116000,8589.39,88,11,1541,738.441,,1,70,runs--ultima01/run-20240303_203855_862117/try-01/output-srun-20240303_203855_862117-1.log
4116000,8602.86,88,11,1541,737.285,,4,70,runs--ultima01/run-20240303_185325_862102/try-04/output-srun-20240303_185325_862102-4.log
4116000,8638.3,88,11,1541,734.26,,1,70,runs--ultima01/run-20240303_185325_862102/try-01/output-srun-20240303_185325_862102-1.log
4116000,8665.98,88,11,1541,731.915,,0,70,runs--ultima01/run-20240303_163312_862057/try-00/output-srun-20240303_163312_862057-0.log
4116000,8668.74,88,11,1541,731.681,,5,70,runs--ultima01/run-20240303_185325_862102/try-05/output-srun-20240303_185325_862102-5.log
4116000,8672.19,88,11,1541,731.39,,6,70,runs--ultima01/run-20240303_185325_862102/try-06/output-srun-20240303_185325_862102-6.log
4116000,8672.25,88,11,1541,731.385,,0,70,runs--ultima01/run-20240303_163306_862027/try-00/output-srun-20240303_163306_862027-0.log
4116000,8677.23,88,11,1541,730.965,,7,70,runs--ultima01/run-20240303_185325_862102/try-07/output-srun-20240303_185325_862102-7.log
4116000,8680.33,88,11,1541,730.704,,2,70,runs--ultima01/run-20240303_163312_862057/try-02/output-srun-20240303_163312_862057-2.log
4116000,8685.2,88,11,1541,730.295,,5,70,runs--ultima01/run-20240303_163312_862057/try-05/output-srun-20240303_163312_862057-5.log
4116000,8698.56,88,11,1541,729.173,,5,70,runs--ultima01/run-20240303_183801_862072/try-05/output-srun-20240303_183801_862072-5.log
4116000,8713.18,88,11,1541,727.95,,3,70,runs--ultima01/run-20240303_163312_862057/try-03/output-srun-20240303_163312_862057-3.log
4116000,8718.31,88,11,1541,727.521,,7,70,runs--ultima01/run-20240303_183801_862072/try-07/output-srun-20240303_183801_862072-7.log
4116000,8727.44,88,11,1541,726.76,,4,70,runs--ultima01/run-20240303_163312_862057/try-04/output-srun-20240303_163312_862057-4.log
4116000,8732.53,88,11,1541,726.337,,3,70,runs--ultima01/run-20240303_185325_862102/try-03/output-srun-20240303_185325_862102-3.log
4116000,8740.04,88,11,1541,725.713,,7,70,runs--ultima01/run-20240303_163312_862057/try-07/output-srun-20240303_163312_862057-7.log
4116000,8761.28,88,11,1541,723.953,,6,70,runs--ultima01/run-20240303_163312_862057/try-06/output-srun-20240303_163312_862057-6.log
4116000,8765.82,88,11,1541,723.578,,3,70,runs--ultima01/run-20240303_183801_862072/try-03/output-srun-20240303_183801_862072-3.log
4116000,8786.85,88,11,1541,721.846,,0,70,runs--ultima01/run-20240303_183801_862072/try-00/output-srun-20240303_183801_862072-0.log
4116000,8802.09,88,11,1541,720.596,,6,70,runs--ultima01/run-20240303_183801_862072/try-06/output-srun-20240303_183801_862072-6.log
4116000,8807.6,88,11,1541,720.146,,1,70,runs--ultima01/run-20240303_183801_862072/try-01/output-srun-20240303_183801_862072-1.log
4116000,8811.75,88,11,1541,719.806,,1,70,runs--ultima01/run-20240303_163312_862057/try-01/output-srun-20240303_163312_862057-1.log
4116000,8822.04,88,11,1541,718.967,,4,70,runs--ultima01/run-20240303_183801_862072/try-04/output-srun-20240303_183801_862072-4.log
4116000,8826.54,88,11,1541,718.601,,2,70,runs--ultima01/run-20240303_183801_862072/try-02/output-srun-20240303_183801_862072-2.log
4116000,8869.66,88,11,1541,715.107,,0,70,runs--ultima01/run-20240303_163309_862042/try-00/output-srun-20240303_163309_862042-0.log
4116000,8917.72,88,11,1541,711.253,,4,70,runs--ultima01/run-20240303_163309_862042/try-04/output-srun-20240303_163309_862042-4.log
4116000,8925.75,88,11,1541,710.613,,1,70,runs--ultima01/run-20240303_163309_862042/try-01/output-srun-20240303_163309_862042-1.log
4116000,8934.61,88,11,1541,709.909,,2,70,runs--ultima01/run-20240303_163309_862042/try-02/output-srun-20240303_163309_862042-2.log
4116000,8974.32,88,11,1541,706.767,,7,70,runs--ultima01/run-20240303_163309_862042/try-07/output-srun-20240303_163309_862042-7.log
4116000,8978.76,88,11,1541,706.418,,3,70,runs--ultima01/run-20240303_163309_862042/try-03/output-srun-20240303_163309_862042-3.log
4116000,8978.86,88,11,1541,706.41,,6,70,runs--ultima01/run-20240303_163309_862042/try-06/output-srun-20240303_163309_862042-6.log
4116000,8987.42,88,11,1541,705.737,,5,70,runs--ultima01/run-20240303_163309_862042/try-05/output-srun-20240303_163309_862042-5.log
